Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Approx Depth AQ Time Longitude,Approx Depth AQ Time Latitude
1864,3877,2020.12.12 16:00:00,2020.12.12 14:00:00,91.797%,2.0,3431.0,,53.0,1.172%,1.172%,6.641%,31.641%,34.766%,15.234%,1.172%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.859510,38.151740
1865,3878,2020.12.12 18:00:00,2020.12.12 16:00:00,94.141%,6.0,868.0,,45.0,19.922%,0.391%,2.734%,46.484%,20.703%,3.516%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.884449,38.132165
1866,3879,2020.12.12 20:00:00,2020.12.12 18:00:00,93.359%,6.0,1384.0,,23.0,44.141%,6.641%,27.734%,14.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.906491,38.106890
1867,3880,2020.12.12 22:00:00,2020.12.12 20:00:00,94.922%,12.0,207.0,,23.0,31.641%,0.391%,60.547%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.928533,38.081615
1868,3881,2020.12.13 00:00:00,2020.12.12 22:00:00,88.672%,9.0,1196.0,,21.0,5.078%,1.953%,80.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.951883,38.058535
1869,3883,2020.12.13 02:00:00,2020.12.13 00:00:00,94.922%,2.0,2507.0,,19.0,1.172%,11.328%,82.422%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976541,38.037650
1870,3884,2020.12.13 04:00:00,2020.12.13 02:00:00,93.359%,1.0,5289.0,,15.0,16.797%,33.203%,43.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.990286,38.025303
1871,3885,2020.12.13 06:00:00,2020.12.13 04:00:00,91.797%,7.0,1075.0,,21.0,55.859%,0.391%,34.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020733,38.004511
1872,3888,2020.12.13 08:00:00,2020.12.13 06:00:00,84.766%,8.0,975.0,,79.0,2.734%,1.953%,44.922%,1.953%,1.172%,1.953%,26.172%,2.734%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.047463,37.994596
1873,3889,2020.12.13 10:00:00,2020.12.13 08:00:00,86.328%,4.0,1714.0,,75.0,1.172%,1.172%,26.953%,18.359%,2.734%,1.953%,22.266%,10.547%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.076912,37.981291
1874,3890,2020.12.13 12:00:00,2020.12.13 10:00:00,83.984%,3.0,2020.0,,77.0,1.172%,1.172%,20.703%,3.516%,3.516%,17.578%,33.203%,1.953%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.104151,37.968805
1875,3892,2020.12.13 14:00:00,2020.12.13 12:00:00,81.641%,1.0,3047.0,,67.0,1.172%,1.172%,11.328%,6.641%,8.984%,32.422%,19.922%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.123133,37.959458
1876,3893,2020.12.13 16:00:00,2020.12.13 14:00:00,91.016%,2.0,4018.0,,49.0,0.391%,0.391%,36.328%,37.891%,7.422%,7.422%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.159890,37.937573
1877,3895,2020.12.13 18:00:00,2020.12.13 16:00:00,90.234%,2.0,3341.0,,21.0,31.641%,1.172%,56.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.176403,37.920376
1878,3896,2020.12.13 20:00:00,2020.12.13 18:00:00,93.359%,1.0,4543.0,,19.0,1.172%,1.953%,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.192917,37.903179
1879,3897,2020.12.13 22:00:00,2020.12.13 20:00:00,90.234%,3.0,1067.0,,21.0,30.078%,0.391%,59.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.206463,37.886522
1880,3898,2020.12.14 00:00:00,2020.12.13 22:00:00,85.547%,3.0,3434.0,,15.0,26.953%,24.609%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.225527,37.869201
1881,3900,2020.12.14 02:00:00,2020.12.14 00:00:00,90.234%,2.0,2899.0,,3.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.243089,37.856184
1882,3901,2020.12.14 04:00:00,2020.12.14 02:00:00,90.234%,10.0,735.0,,7.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262861,37.847206
1883,3902,2020.12.14 06:00:00,2020.12.14 04:00:00,93.359%,54.0,117.0,,7.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285723,37.839638
1884,3903,2020.12.14 08:00:00,2020.12.14 06:00:00,87.891%,21.0,204.0,,81.0,31.641%,3.516%,23.828%,12.109%,1.953%,2.734%,5.859%,4.297%,0.391%,0.391%,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.313634,37.830337
1885,3905,2020.12.14 10:00:00,2020.12.14 08:00:00,91.016%,16.0,521.0,,69.0,48.047%,11.328%,18.359%,6.641%,1.172%,1.172%,3.516%,0.391%,0.391%,0.391%,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.332364,37.830482
1886,3907,2020.12.14 12:00:00,2020.12.14 10:00:00,96.484%,4.0,989.0,,27.0,4.297%,19.922%,70.703%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.351095,37.830627
1887,3908,2020.12.14 14:00:00,2020.12.14 12:00:00,88.672%,11.0,836.0,,75.0,5.078%,24.609%,51.953%,1.172%,1.172%,1.172%,2.734%,1.172%,0.391%,0.391%,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.366593,37.833751
1888,3909,2020.12.14 16:00:00,2020.12.14 14:00:00,85.547%,13.0,497.0,,51.0,15.234%,8.203%,51.172%,2.734%,1.953%,5.859%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.378778,37.842564
1889,3910,2020.12.14 18:00:00,2020.12.14 16:00:00,93.359%,5.0,1157.0,,35.0,28.516%,1.172%,55.859%,6.641%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.384190,37.851593
1890,3911,2020.12.14 20:00:00,2020.12.14 18:00:00,91.016%,3.0,1760.0,,3.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381129,37.868576
1891,3912,2020.12.14 22:00:00,2020.12.14 20:00:00,87.891%,9.0,936.0,,17.0,74.609%,10.547%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.382005,37.883188
1892,3915,2020.12.15 00:00:00,2020.12.14 22:00:00,91.016%,2.0,3075.0,,17.0,1.172%,71.484%,18.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388662,37.894832
1893,3916,2020.12.15 02:00:00,2020.12.15 00:00:00,89.453%,3.0,2121.0,,15.0,1.172%,41.016%,47.266%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.401469,37.904012
1894,3917,2020.12.15 04:00:00,2020.12.15 02:00:00,91.797%,2.0,3030.0,,13.0,16.797%,62.891%,11.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418582,37.911324
1895,3918,2020.12.15 06:00:00,2020.12.15 04:00:00,90.234%,1.0,7269.0,,11.0,16.016%,73.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.435695,37.918637
1896,3919,2020.12.15 08:00:00,2020.12.15 06:00:00,99.609%,5.0,1669.0,,5.0,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446731,37.918478
1897,3920,2020.12.15 10:00:00,2020.12.15 08:00:00,89.453%,20.0,239.0,,69.0,54.297%,8.984%,9.766%,2.734%,6.641%,1.172%,5.078%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.451692,37.910848
1898,3923,2020.12.15 12:00:00,2020.12.15 10:00:00,94.141%,5.0,1428.0,,11.0,39.453%,55.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.456653,37.903218
1899,3924,2020.12.15 14:00:00,2020.12.15 12:00:00,94.141%,4.0,530.0,,23.0,16.016%,73.828%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461614,37.895588
1900,3925,2020.12.15 16:00:00,2020.12.15 14:00:00,93.359%,3.0,2277.0,,25.0,19.922%,68.359%,4.297%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459811,37.901028
1901,3926,2020.12.15 18:00:00,2020.12.15 16:00:00,91.016%,11.0,1051.0,,5.0,90.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.463483,37.906622
1902,3927,2020.12.15 20:00:00,2020.12.15 18:00:00,90.234%,5.0,790.0,,9.0,41.797%,48.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474737,37.914105
1903,3928,2020.12.15 22:00:00,2020.12.15 20:00:00,94.141%,2.0,3669.0,,7.0,77.734%,16.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.496492,37.920315
1904,3929,2020.12.16 00:00:00,2020.12.15 22:00:00,94.141%,11.0,660.0,,3.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.528917,37.920604
1905,3931,2020.12.16 02:00:00,2020.12.16 00:00:00,92.578%,2.0,3039.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550274,37.915010
1906,3933,2020.12.16 04:00:00,2020.12.16 02:00:00,93.359%,2.0,24.0,,5.0,93.359%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.572014,37.906444
1907,3934,2020.12.16 06:00:00,2020.12.16 04:00:00,93.359%,1.0,7393.0,,11.0,9.766%,83.203%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.591375,37.898999
1908,3935,2020.12.16 08:00:00,2020.12.16 06:00:00,91.797%,4.0,2311.0,,67.0,8.203%,58.984%,14.453%,1.172%,1.172%,1.953%,6.641%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.596213,37.894774
1909,3937,2020.12.16 10:00:00,2020.12.16 08:00:00,94.922%,10.0,783.0,,43.0,7.422%,19.141%,53.516%,10.547%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.603827,37.887379
1910,3939,2020.12.16 12:00:00,2020.12.16 10:00:00,94.141%,4.0,1827.0,,45.0,1.953%,4.297%,51.953%,30.078%,4.297%,1.172%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.613388,37.885334
1911,3941,2020.12.16 14:00:00,2020.12.16 12:00:00,91.016%,2.0,4175.0,,37.0,1.172%,1.172%,51.953%,33.203%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.625678,37.886024
1912,3942,2020.12.16 16:00:00,2020.12.16 14:00:00,91.016%,7.0,844.0,,31.0,8.203%,8.203%,44.922%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.632397,37.880747
1913,3943,2020.12.16 18:00:00,2020.12.16 16:00:00,91.016%,6.0,920.0,,17.0,62.109%,4.297%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.647881,37.872299
1914,3944,2020.12.16 20:00:00,2020.12.16 18:00:00,94.141%,2.0,2494.0,,15.0,7.422%,50.391%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.651419,37.867994
1915,3946,2020.12.16 22:00:00,2020.12.16 20:00:00,85.547%,2.0,4498.0,,15.0,15.234%,59.766%,10.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.654957,37.863689
1916,3947,2020.12.17 00:00:00,2020.12.16 22:00:00,93.359%,1.0,4820.0,,13.0,1.172%,62.109%,30.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.658660,37.863362
1917,3949,2020.12.17 02:00:00,2020.12.17 00:00:00,93.359%,1.0,4575.0,,15.0,1.953%,55.078%,36.328%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.670426,37.867671
1918,3950,2020.12.17 04:00:00,2020.12.17 02:00:00,87.109%,2.0,4951.0,,15.0,1.953%,48.828%,35.547%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688565,37.873576
1919,3951,2020.12.17 06:00:00,2020.12.17 04:00:00,93.359%,1.0,4450.0,,13.0,13.672%,78.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.694770,37.870089
1920,3952,2020.12.17 08:00:00,2020.12.17 06:00:00,93.359%,20.0,385.0,,49.0,30.078%,28.516%,22.266%,2.734%,5.859%,3.516%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.700975,37.866602
1921,3954,2020.12.17 10:00:00,2020.12.17 08:00:00,91.797%,6.0,1446.0,,49.0,8.984%,5.859%,49.609%,13.672%,7.422%,5.859%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.707180,37.863116
1922,3956,2020.12.17 12:00:00,2020.12.17 10:00:00,76.953%,7.0,521.0,,33.0,1.172%,1.172%,52.734%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.713385,37.859629
1923,3958,2020.12.17 14:00:00,2020.12.17 12:00:00,90.234%,2.0,3059.0,,37.0,1.172%,1.953%,44.141%,41.797%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.717088,37.855732
1924,3959,2020.12.17 16:00:00,2020.12.17 14:00:00,87.891%,3.0,2974.0,,33.0,2.734%,5.078%,70.703%,8.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.719836,37.858421
1925,3960,2020.12.17 18:00:00,2020.12.17 16:00:00,92.578%,7.0,537.0,,19.0,28.516%,26.172%,37.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723546,37.860600
1926,3961,2020.12.17 20:00:00,2020.12.17 18:00:00,88.672%,4.0,1824.0,,15.0,1.953%,58.203%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728479,37.862932
1927,3963,2020.12.17 22:00:00,2020.12.17 20:00:00,87.109%,2.0,3797.0,,15.0,1.953%,58.984%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.738601,37.865830
1928,3964,2020.12.18 00:00:00,2020.12.17 22:00:00,93.359%,1.0,3826.0,,15.0,1.172%,37.891%,54.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743434,37.865849
1929,3966,2020.12.18 02:00:00,2020.12.18 00:00:00,86.328%,2.0,3720.0,,15.0,5.078%,76.172%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.750497,37.865934
1930,3967,2020.12.18 04:00:00,2020.12.18 02:00:00,83.984%,2.0,3772.0,,15.0,2.734%,52.734%,29.297%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754179,37.859964
1931,3968,2020.12.18 06:00:00,2020.12.18 04:00:00,87.109%,1.0,3590.0,,11.0,12.891%,73.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.755265,37.857020
1932,3970,2020.12.18 08:00:00,2020.12.18 06:00:00,85.547%,5.0,919.0,,23.0,31.641%,28.516%,24.609%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751713,37.849018
1933,3971,2020.12.18 10:00:00,2020.12.18 08:00:00,90.234%,4.0,2066.0,,37.0,1.953%,1.172%,52.734%,30.859%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.756273,37.839320
1934,3973,2020.12.18 12:00:00,2020.12.18 10:00:00,90.234%,4.0,1629.0,,35.0,1.172%,1.172%,68.359%,17.578%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.755142,37.833835
1935,3974,2020.12.18 14:00:00,2020.12.18 12:00:00,87.891%,5.0,1217.0,,33.0,4.297%,5.859%,63.672%,12.109%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.758052,37.835925
1936,3975,2020.12.18 16:00:00,2020.12.18 14:00:00,89.453%,3.0,1849.0,,19.0,21.484%,46.484%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764934,37.837554
1937,3977,2020.12.18 18:00:00,2020.12.18 16:00:00,88.672%,4.0,1218.0,,17.0,47.266%,18.359%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777243,37.838259
1938,3978,2020.12.18 20:00:00,2020.12.18 18:00:00,85.547%,3.0,2272.0,,13.0,41.797%,43.359%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781915,37.834489
1939,3979,2020.12.18 22:00:00,2020.12.18 20:00:00,85.547%,2.0,3259.0,,15.0,29.297%,35.547%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.779755,37.833017
1940,3980,2020.12.19 00:00:00,2020.12.18 22:00:00,85.547%,2.0,3709.0,,15.0,1.953%,73.047%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778492,37.835054
1941,3982,2020.12.19 02:00:00,2020.12.19 00:00:00,93.359%,1.0,4060.0,,13.0,5.078%,67.578%,20.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.778365,37.840115
1942,3984,2020.12.19 04:00:00,2020.12.19 02:00:00,84.766%,4.0,1978.0,,15.0,8.984%,30.859%,44.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.781318,37.847064
1943,3985,2020.12.19 06:00:00,2020.12.19 04:00:00,92.578%,1.0,4350.0,,17.0,1.172%,41.016%,50.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000,37.850538
1944,3986,2020.12.19 08:00:00,2020.12.19 06:00:00,76.953%,14.0,506.0,,19.0,33.984%,14.453%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.798682,37.854011
1945,3987,2020.12.19 10:00:00,2020.12.19 08:00:00,84.766%,10.0,746.0,,15.0,44.141%,3.516%,37.891%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801943,37.853255
1946,3988,2020.12.19 12:00:00,2020.12.19 10:00:00,87.891%,6.0,811.0,,11.0,37.891%,49.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804003,37.851349
1947,3990,2020.12.19 14:00:00,2020.12.19 12:00:00,79.297%,3.0,1997.0,,19.0,46.484%,30.859%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.803570,37.850593
1948,3993,2020.12.19 16:00:00,2020.12.19 14:00:00,90.234%,2.0,4667.0,,53.0,49.609%,33.203%,4.297%,1.172%,0.391%,1.172%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.802574,37.848029
1949,3994,2020.12.19 18:00:00,2020.12.19 16:00:00,75.391%,64.0,111.0,,9.0,32.422%,38.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.799893,37.851408
1950,3995,2020.12.19 20:00:00,2020.12.19 18:00:00,71.484%,37.0,139.0,,9.0,68.359%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.794260,37.854304
1951,3996,2020.12.19 22:00:00,2020.12.19 20:00:00,92.578%,1.0,5446.0,,13.0,73.828%,1.172%,17.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.788627,37.857201
1952,3997,2020.12.20 00:00:00,2020.12.19 22:00:00,91.797%,2.0,3330.0,,15.0,1.172%,65.234%,25.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.785689,37.859548
1953,3999,2020.12.20 02:00:00,2020.12.20 00:00:00,92.578%,2.0,3558.0,,15.0,1.172%,48.047%,42.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787939,37.862181
