Depth Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Underwater Percentage,Dive Count,Average Dive Duration,Maximum Dive Duration,Maximum Dive Depth,Layer 1 Percentage,Layer 2 Percentage,Layer 3 Percentage,Layer 4 Percentage,Layer 5 Percentage,Layer 6 Percentage,Layer 7 Percentage,Layer 8 Percentage,Layer 9 Percentage,Layer 10 Percentage,Layer 1 Dive Count,Layer 2 Dive Count,Layer 3 Dive Count,Layer 4 Dive Count,Layer 5 Dive Count,Layer 6 Dive Count,Layer 7 Dive Count,Layer 8 Dive Count,Layer 9 Dive Count,Layer 10 Dive Count,Approx Depth AQ Time Longitude,Approx Depth AQ Time Latitude
1559,3462,2020.11.17 06:00:00,2020.11.17 04:00:00,94.141%,3.0,1291.0,,17.0,51.172%,16.016%,27.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.138425,37.333466
1560,3463,2020.11.17 08:00:00,2020.11.17 06:00:00,91.797%,5.0,1392.0,,77.0,2.734%,11.328%,8.984%,9.766%,35.547%,18.359%,3.516%,1.172%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.170344,37.341507
1561,3464,2020.11.17 10:00:00,2020.11.17 08:00:00,94.922%,5.0,1793.0,,95.0,6.641%,1.172%,6.641%,24.609%,14.453%,10.547%,6.641%,19.922%,4.297%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.201233,37.348156
1562,3465,2020.11.17 12:00:00,2020.11.17 10:00:00,92.578%,13.0,445.0,,107.0,7.422%,1.172%,2.734%,16.797%,8.203%,2.734%,10.547%,18.359%,23.828%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.224324,37.34709
1563,3468,2020.11.17 14:00:00,2020.11.17 12:00:00,90.234%,24.0,278.0,,87.0,50.391%,0.391%,3.516%,11.328%,1.953%,1.953%,9.766%,9.766%,0.391%,0.391%,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.232193,37.345505
1564,3469,2020.11.17 16:00:00,2020.11.17 14:00:00,98.047%,24.0,346.0,,1.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23525,37.34639
1565,3470,2020.11.17 18:00:00,2020.11.17 16:00:00,88.672%,79.0,82.0,,1.0,83.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238306,37.347275
1566,3471,2020.11.17 20:00:00,2020.11.17 18:00:00,61.328%,102.0,43.0,,1.0,56.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241363,37.34816
1567,3472,2020.11.17 22:00:00,2020.11.17 20:00:00,70.703%,75.0,68.0,,1.0,66.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24817,37.35397
1568,3473,2020.11.18 00:00:00,2020.11.17 22:00:00,98.047%,58.0,120.0,,1.0,94.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.259209,37.364834
1569,3475,2020.11.18 02:00:00,2020.11.18 00:00:00,98.047%,47.0,152.0,,1.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.275068,37.37075
1570,3476,2020.11.18 04:00:00,2020.11.18 02:00:00,95.703%,47.0,146.0,,1.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.290928,37.37667
1571,3477,2020.11.18 06:00:00,2020.11.18 04:00:00,98.047%,40.0,179.0,,1.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309312,37.379307
1572,3479,2020.11.18 08:00:00,2020.11.18 06:00:00,90.234%,11.0,545.0,,75.0,11.328%,1.172%,2.734%,2.734%,2.734%,5.078%,61.328%,2.734%,0.391%,0.391%,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.324907,37.379456
1573,3481,2020.11.18 10:00:00,2020.11.18 08:00:00,90.234%,2.0,2898.0,,73.0,0.391%,0.391%,1.172%,27.734%,23.828%,8.984%,26.953%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.34445,37.376366
1574,3482,2020.11.18 12:00:00,2020.11.18 10:00:00,90.234%,2.0,3355.0,,77.0,1.172%,1.172%,1.953%,29.297%,8.203%,11.328%,33.984%,3.516%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.363027,37.374817
1575,3484,2020.11.18 14:00:00,2020.11.18 12:00:00,88.672%,3.0,2697.0,,81.0,1.172%,1.172%,6.641%,50.391%,5.078%,16.016%,5.078%,2.734%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.375769,37.381294
1576,3486,2020.11.18 16:00:00,2020.11.18 14:00:00,94.922%,2.0,2190.0,,77.0,0.391%,0.391%,24.609%,62.891%,1.172%,1.172%,2.734%,1.953%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.380501,37.384457
1577,3487,2020.11.18 18:00:00,2020.11.18 16:00:00,94.141%,17.0,641.0,,55.0,27.734%,1.172%,31.641%,28.516%,1.172%,1.953%,1.172%,0.391%,0.391%,0.391%,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.389378,37.39206
1578,3488,2020.11.18 20:00:00,2020.11.18 18:00:00,91.016%,23.0,222.0,,1.0,89.453%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400985,37.399635
1579,3489,2020.11.18 22:00:00,2020.11.18 20:00:00,94.141%,29.0,232.0,,3.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.416613,37.40441
1580,3490,2020.11.19 00:00:00,2020.11.18 22:00:00,93.359%,21.0,364.0,,5.0,92.578%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431927,37.403706
1581,3492,2020.11.19 02:00:00,2020.11.19 00:00:00,90.234%,17.0,413.0,,3.0,88.672%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.443545,37.398403
1582,3494,2020.11.19 04:00:00,2020.11.19 02:00:00,79.297%,19.0,219.0,,3.0,78.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450703,37.392593
1583,3495,2020.11.19 06:00:00,2020.11.19 04:00:00,92.578%,11.0,453.0,,11.0,46.484%,44.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.454958,37.388664
1584,3496,2020.11.19 08:00:00,2020.11.19 06:00:00,89.453%,9.0,1045.0,,73.0,4.297%,9.766%,12.109%,17.578%,12.109%,16.797%,15.234%,0.391%,0.391%,0.391%,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.472717,37.3951
1585,3497,2020.11.19 10:00:00,2020.11.19 08:00:00,91.797%,2.0,2199.0,,71.0,1.172%,0.391%,4.297%,50.391%,4.297%,8.203%,23.047%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.48879,37.405262
1586,3499,2020.11.19 12:00:00,2020.11.19 10:00:00,97.266%,5.0,1784.0,,29.0,43.359%,7.422%,21.484%,24.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.49968,37.412785
1587,3500,2020.11.19 14:00:00,2020.11.19 12:00:00,98.828%,8.0,535.0,,53.0,25.391%,25.391%,30.859%,11.328%,1.172%,2.734%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514036,37.419945
1588,3502,2020.11.19 16:00:00,2020.11.19 14:00:00,94.922%,8.0,1118.0,,17.0,47.266%,18.359%,28.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.529916,37.427933
1589,3503,2020.11.19 18:00:00,2020.11.19 16:00:00,96.484%,3.0,1317.0,,33.0,22.266%,12.891%,58.203%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545797,37.435917
1590,3504,2020.11.19 20:00:00,2020.11.19 18:00:00,95.703%,4.0,2347.0,,13.0,70.703%,3.516%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.557241,37.43493
1591,3505,2020.11.19 22:00:00,2020.11.19 20:00:00,91.797%,8.0,950.0,,1.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565723,37.430183
1592,3507,2020.11.20 00:00:00,2020.11.19 22:00:00,91.797%,8.0,870.0,,3.0,91.016%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.574206,37.42544
1593,3508,2020.11.20 02:00:00,2020.11.20 00:00:00,94.922%,1.0,3684.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575002,37.426147
1594,3510,2020.11.20 04:00:00,2020.11.20 02:00:00,93.359%,5.0,1618.0,,9.0,46.484%,46.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579851,37.43205
1595,3511,2020.11.20 06:00:00,2020.11.20 04:00:00,94.922%,1.0,3564.0,,3.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584457,37.43478
1596,3512,2020.11.20 08:00:00,2020.11.20 06:00:00,91.797%,6.0,647.0,,67.0,23.047%,3.516%,49.609%,5.078%,2.734%,2.734%,4.297%,0.391%,0.391%,0.391%,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.601203,37.444523
1597,3513,2020.11.20 10:00:00,2020.11.20 08:00:00,94.922%,5.0,1182.0,,67.0,8.203%,0.391%,37.891%,39.453%,2.734%,1.953%,3.516%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.620926,37.445686
1598,3514,2020.11.20 12:00:00,2020.11.20 10:00:00,95.703%,5.0,1858.0,,23.0,57.422%,1.172%,35.547%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.626726,37.439255
1599,3516,2020.11.20 14:00:00,2020.11.20 12:00:00,95.703%,1.0,4427.0,,43.0,35.547%,0.391%,55.078%,1.172%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632526,37.432823
1600,3517,2020.11.20 16:00:00,2020.11.20 14:00:00,92.578%,9.0,1212.0,,67.0,5.078%,36.328%,42.578%,1.172%,1.172%,1.953%,4.297%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.638326,37.42639
1601,3518,2020.11.20 18:00:00,2020.11.20 16:00:00,96.484%,19.0,145.0,,17.0,36.328%,54.297%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.644126,37.419964
1602,3519,2020.11.20 20:00:00,2020.11.20 18:00:00,96.484%,1.0,5609.0,,17.0,1.953%,41.016%,53.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642811,37.420544
1603,3520,2020.11.20 22:00:00,2020.11.20 20:00:00,96.484%,5.0,1436.0,,17.0,1.953%,75.391%,19.141%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6461,37.422867
1604,3521,2020.11.21 00:00:00,2020.11.20 22:00:00,96.484%,3.0,2329.0,,15.0,1.953%,63.672%,31.641%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649388,37.425186
1605,3523,2020.11.21 02:00:00,2020.11.21 00:00:00,96.484%,2.0,3627.0,,13.0,1.172%,82.422%,12.109%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.653758,37.42301
1606,3524,2020.11.21 04:00:00,2020.11.21 02:00:00,95.703%,1.0,7244.0,,15.0,1.172%,38.672%,55.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.656783,37.4197
1607,3526,2020.11.21 06:00:00,2020.11.21 04:00:00,95.703%,1.0,7623.0,,13.0,1.172%,92.578%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.659885,37.41788
1608,3528,2020.11.21 08:00:00,2020.11.21 06:00:00,94.141%,7.0,1203.0,,81.0,11.328%,40.234%,5.859%,18.359%,6.641%,5.078%,5.078%,1.172%,0.391%,0.391%,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.671774,37.419334
1609,3529,2020.11.21 10:00:00,2020.11.21 08:00:00,97.266%,4.0,1823.0,,23.0,1.953%,26.172%,66.797%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.681669,37.420406
1610,3530,2020.11.21 12:00:00,2020.11.21 10:00:00,95.703%,3.0,2150.0,,41.0,6.641%,52.734%,31.641%,1.953%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.689569,37.421093
1611,3532,2020.11.21 14:00:00,2020.11.21 12:00:00,91.797%,19.0,350.0,,79.0,26.172%,0.391%,24.609%,29.297%,2.734%,1.953%,2.734%,1.953%,0.391%,0.391%,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.689424,37.418438
1612,3533,2020.11.21 16:00:00,2020.11.21 14:00:00,95.703%,1.0,8128.0,,43.0,0.391%,0.391%,91.016%,1.953%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.689687,37.418747
1613,3534,2020.11.21 18:00:00,2020.11.21 16:00:00,95.703%,2.0,3369.0,,21.0,1.172%,60.547%,33.984%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.692703,37.421387
1614,3535,2020.11.21 20:00:00,2020.11.21 18:00:00,99.609%,0.0,0.0,,17.0,0.391%,0.391%,99.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.698062,37.4234
1615,3536,2020.11.21 22:00:00,2020.11.21 20:00:00,95.703%,1.0,9177.0,,15.0,1.172%,92.578%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703421,37.42542
1616,3538,2020.11.22 00:00:00,2020.11.21 22:00:00,94.922%,1.0,7260.0,,17.0,8.984%,11.328%,74.609%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708781,37.42743
1617,3540,2020.11.22 02:00:00,2020.11.22 00:00:00,96.484%,1.0,8402.0,,17.0,29.297%,65.234%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71414,37.429447
1618,3541,2020.11.22 04:00:00,2020.11.22 02:00:00,95.703%,1.0,6354.0,,13.0,25.391%,69.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719163,37.425774
1619,3542,2020.11.22 06:00:00,2020.11.22 04:00:00,95.703%,2.0,3776.0,,13.0,10.547%,83.984%,1.172%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.725311,37.423817
1620,3543,2020.11.22 08:00:00,2020.11.22 06:00:00,89.453%,13.0,782.0,,67.0,17.578%,22.266%,26.953%,3.516%,4.297%,6.641%,6.641%,0.391%,0.391%,0.391%,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.73972,37.415447
1621,3544,2020.11.22 10:00:00,2020.11.22 08:00:00,93.359%,4.0,1682.0,,43.0,1.953%,0.391%,27.734%,56.641%,5.859%,1.172%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.750489,37.406025
1622,3546,2020.11.22 12:00:00,2020.11.22 10:00:00,94.141%,2.0,3589.0,,43.0,1.172%,0.391%,45.703%,41.797%,5.078%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.758853,37.403076
1623,3548,2020.11.22 14:00:00,2020.11.22 12:00:00,63.672%,2.0,1622.0,,59.0,0.391%,0.391%,10.547%,44.141%,4.297%,2.734%,1.172%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.762847,37.40332
1624,3549,2020.11.22 16:00:00,2020.11.22 14:00:00,95.703%,1.0,0.0,,65.0,0.391%,0.391%,0.391%,15.234%,49.609%,26.172%,3.516%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789025,37.409225
1625,3550,2020.11.22 18:00:00,2020.11.22 16:00:00,94.922%,2.0,4081.0,,45.0,6.641%,0.391%,1.172%,79.297%,5.078%,2.734%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.805734,37.411674
1626,3551,2020.11.22 20:00:00,2020.11.22 18:00:00,95.703%,1.0,9589.0,,23.0,37.109%,2.734%,33.984%,21.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.822589,37.41136
1627,3552,2020.11.22 22:00:00,2020.11.22 20:00:00,96.484%,1.0,6122.0,,7.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.839589,37.408287
1628,3554,2020.11.23 00:00:00,2020.11.22 22:00:00,93.359%,4.0,2382.0,,11.0,51.953%,41.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844244,37.40139
1629,3555,2020.11.23 02:00:00,2020.11.23 00:00:00,96.484%,1.0,6678.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.848899,37.394493
1630,3556,2020.11.23 04:00:00,2020.11.23 02:00:00,95.703%,1.0,6152.0,,7.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851165,37.39075
1631,3557,2020.11.23 06:00:00,2020.11.23 04:00:00,96.484%,1.0,6622.0,,5.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.854742,37.3899
1632,3558,2020.11.23 08:00:00,2020.11.23 06:00:00,96.484%,6.0,649.0,,67.0,23.047%,0.391%,62.109%,4.297%,1.172%,1.953%,2.734%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86202,37.38879
1633,3560,2020.11.23 10:00:00,2020.11.23 08:00:00,96.484%,2.0,3012.0,,41.0,0.391%,2.734%,56.641%,33.984%,2.734%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.879718,37.383198
1634,3563,2020.11.23 12:00:00,2020.11.23 10:00:00,92.578%,4.0,3061.0,,17.0,30.859%,51.172%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.898744,37.37814
1635,3565,2020.11.23 14:00:00,2020.11.23 12:00:00,98.828%,8.0,940.0,,13.0,74.609%,23.047%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.920951,37.370327
1636,3566,2020.11.23 16:00:00,2020.11.23 14:00:00,97.266%,4.0,475.0,,27.0,8.984%,12.109%,73.047%,3.516%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937488,37.359615
1637,3567,2020.11.23 18:00:00,2020.11.23 16:00:00,94.141%,3.0,2526.0,,15.0,14.453%,69.922%,9.766%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.946172,37.348873
1638,3568,2020.11.23 20:00:00,2020.11.23 18:00:00,95.703%,9.0,1185.0,,7.0,79.297%,15.234%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945542,37.341297
1639,3569,2020.11.23 22:00:00,2020.11.23 20:00:00,96.484%,4.0,1631.0,,1.0,96.484%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.940847,37.338463
1640,3571,2020.11.24 00:00:00,2020.11.23 22:00:00,94.922%,7.0,819.0,,1.0,94.922%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.934515,37.34025
1641,3572,2020.11.24 02:00:00,2020.11.24 00:00:00,97.266%,20.0,446.0,,1.0,95.703%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937934,37.34701
1642,3573,2020.11.24 04:00:00,2020.11.24 02:00:00,99.609%,13.0,478.0,,1.0,98.828%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.945155,37.353664
1643,3575,2020.11.24 06:00:00,2020.11.24 04:00:00,92.578%,2.0,2537.0,,1.0,91.797%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959748,37.35816
1644,3577,2020.11.24 08:00:00,2020.11.24 06:00:00,90.234%,7.0,904.0,,69.0,8.984%,23.828%,9.766%,29.297%,9.766%,2.734%,5.859%,0.391%,0.391%,0.391%,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.983125,37.349976
1645,3578,2020.11.24 10:00:00,2020.11.24 08:00:00,89.453%,27.0,351.0,,41.0,13.672%,0.391%,12.891%,55.859%,4.297%,0.391%,0.391%,0.391%,0.391%,0.391%,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.007321,37.336433
1646,3580,2020.11.24 12:00:00,2020.11.24 10:00:00,92.578%,14.0,403.0,,37.0,16.016%,1.172%,62.109%,9.766%,1.953%,0.391%,0.391%,0.391%,0.391%,0.391%,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.021424,37.32272
1647,3581,2020.11.24 14:00:00,2020.11.24 12:00:00,97.266%,4.0,2000.0,,13.0,2.734%,87.891%,5.859%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,0.391%,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024541,37.31401
1648,3582,2020.11.24 16:00:00,2020.11.24 14:00:00,92.578%,34.0,145.0,,51.0,44.141%,19.141%,20.703%,2.734%,1.172%,2.734%,0.391%,0.391%,0.391%,0.391%,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032959,37.30777
